_id,culture,name,religion,Degree,Deg Cent,Close Cent,Betw Cent,Eigenvector,PageRank
10293768,bedouin_arabic,Zeydid,sunni,1.0,0.0001295001295001295,0.148237147467161,0.0,1.6496547531029227e-06,5.5946896793495126e-05
10293772,bedouin_arabic,Samarkandid,shiite,1.0,0.0001295001295001295,0.15916117466947047,0.0,8.305680017096065e-06,4.157113631640787e-05
10293777,bedouin_arabic,Isaid,sunni,4.0,0.000518000518000518,0.19334588187614923,0.0,0.0015305261360558091,8.655178887619412e-05
10293779,khazar,Kundaçiqid,tengri_pagan,18.0,0.002331002331002331,0.2144936680262663,0.0013574684966901932,0.0011445626307597188,0.00039141661681498793
10293782,bedouin_arabic,Husamid,shiite,1.0,0.0001295001295001295,0.18896786884602082,0.0,0.00046337454794846423,3.185952518995685e-05
10293796,greek,Prasomales,orthodox,2.0,0.000259000259000259,0.16829612603411362,7.801575490410543e-05,6.799289253957698e-05,6.39193043976282e-05
10293797,cuman,Chantyid,tengri_pagan,1.0,0.0001295001295001295,0.1773975497285106,0.0,3.230931080546182e-05,3.3498940941963794e-05
10293799,bedouin_arabic,Oualadid,sunni,4.0,0.000518000518000518,0.20918939207372644,0.00047763515292441534,0.0005824362764429278,7.685959435188764e-05
10293800,bedouin_arabic,Qawurdid,sunni,1.0,0.0001295001295001295,0.19688456765721637,0.0,0.000764490068787235,4.524512778798084e-05
10293803,bedouin_arabic,Halilid,sunni,2.0,0.000259000259000259,0.0,0.0,7.448538454714819e-72,0.00012948336138806163
10293804,kannada,Bukkid,hindu,4.0,0.000518000518000518,0.17922556852286237,8.179915599597165e-06,0.0008506919657610884,8.535273419567971e-05
10293813,bedouin_arabic,Sukhnahid,sunni,1.0,0.0001295001295001295,0.19688456765721637,0.0,0.0003822450343936175,3.233381599809504e-05
10293814,bedouin_arabic,Hasan,sunni,3.0,0.0003885003885003885,0.17465606222410326,0.0,2.9225281278487805e-05,6.073542682669247e-05
10293818,levantine_arabic,Musaid,sunni,1.0,0.0001295001295001295,0.16624648438363712,0.0,6.795134342000793e-05,3.7892757763825506e-05
10293819,persian,Hassan,sunni,4.0,0.000518000518000518,0.20876699267306156,5.566033204824126e-06,0.003718561663701429,6.228255376617758e-05
10293820,persian,Aramid,sunni,3.0,0.0003885003885003885,0.19289164196571607,0.0,0.0009713366980406494,9.662843011852993e-05
10293822,tocharian,Salyilyamid,buddhist,3.0,0.0003885003885003885,0.10811913097051949,0.0,9.341948132005634e-11,9.275943899620345e-05
10293823,bedouin_arabic,Fadlid,sunni,2.0,0.000259000259000259,0.18520054684056542,0.000112333365896981,0.0001842042145115381,6.21111358388714e-05
10293830,norse,af Sudermanland,norse_pagan,1.0,0.0001295001295001295,0.14560821232182367,0.0,1.3704138639106349e-08,5.475620703988962e-05
10293832,ugricbaltic,kohta Ingriya,finnish_pagan,1.0,0.0001295001295001295,0.15658549109677986,0.0,3.9879155299068757e-07,3.527313845087075e-05
10293843,bedouin_arabic,Hasan,sunni,3.0,0.0003885003885003885,0.2007354720834029,0.00023636901079253535,0.0004258057316434145,7.522077673634637e-05
10293882,bedouin_arabic,Isaid,shiite,4.0,0.000518000518000518,0.19985164966550992,1.274741096586506e-05,0.00040791063965099996,9.176495191025343e-05
10293887,bedouin_arabic,Aghlabid,sunni,3.0,0.0003885003885003885,0.1936073684868636,6.38415357831813e-06,0.0003606493586221219,6.167113115738283e-05
10293898,bedouin_arabic,Farukid,shiite,3.0,0.0003885003885003885,0.1740733852478934,0.0,5.680992107784737e-05,8.058167737047118e-05
10293911,telugu,Vizagipatamid,hindu,1.0,0.0001295001295001295,0.17684126841264722,0.0,0.000186672889766859,3.144066461599239e-05
10293918,bedouin_arabic,Husamid,sunni,4.0,0.000518000518000518,0.19576617991709686,0.0,0.00019310294036739735,8.389766801537201e-05
10293919,bedouin_arabic,Karbalid,shiite,1.0,0.0001295001295001295,0.1841498675722569,0.0,0.0001841325075077704,3.314862398010634e-05
10293921,bedouin_arabic,Nizamid,sunni,3.0,0.0003885003885003885,0.16275232290857292,0.0,2.9292687878900745e-06,6.16759035854819e-05
10293935,bedouin_arabic,Akin,shiite,4.0,0.000518000518000518,0.1989401256077425,1.402073740231146e-05,0.00024518999768405715,6.464132405230563e-05
10293937,levantine_arabic,Kinahid,sunni,1.0,0.0001295001295001295,0.16624648438363712,0.0,6.795134342000793e-05,3.7892757763825506e-05
10293943,bedouin_arabic,Amarid,sunni,1.0,0.0001295001295001295,0.18731314785800462,0.0,0.0006066110278660281,3.293268685125845e-05
10293948,old_frankish,de Kleve,catholic,1.0,0.0001295001295001295,0.15404507587825747,0.0,7.171523087150536e-08,4.025335960292427e-05
10293957,finnish,of Häme,finnish_pagan,1.0,0.0001295001295001295,0.15658549109677986,0.0,3.9879155299068757e-07,3.527313845087075e-05
