_id,culture,name,religion,Degree,Deg Cent,Close Cent,Betw Cent,Eigenvector,PageRank
10301184,khazar,Najacid,sunni,5.0,0.0005165289256198347,0.23773192297582293,2.2008502826202998e-05,1.662187858965049e-05,4.4270886659938634e-05
10301209,bedouin_arabic,Zaynabid,sunni,1.0,0.00010330578512396694,0.1968882594205325,0.0,2.0678312479037296e-05,1.9436125391347436e-05
10301213,hindustani,Prabhavati,hindu,1.0,0.00010330578512396694,0.23251058201481015,0.0,0.0008365661933889859,1.9564273226759608e-05
10301218,khazar,Bälgiçi,sunni,5.0,0.0005165289256198347,0.24573521963240044,7.368127629766784e-06,4.729250696081624e-05,4.059284328674394e-05
10301224,khazar,Baghid,finnish_pagan,28.0,0.002892561983471074,0.2932162330484647,0.010472829401466542,0.0013327592820862287,0.0002657992521235649
10301225,khazar,Itaid,tengri_pagan,1.0,0.00010330578512396694,0.20853305426769947,0.0,8.868575189109269e-06,2.1458574319696127e-05
10301226,bolghar,Pakhtiyarid,sunni,3.0,0.0003099173553719008,0.2675967548628051,0.0,0.0017596981186479997,3.298138181404743e-05
10301231,bedouin_arabic,Ubaydid,sunni,2.0,0.00020661157024793388,0.2249535064600562,0.0,0.0004310305382888308,2.3740386738328807e-05
10301240,oriya,Vidhyadharid,sunni,1.0,0.00010330578512396694,0.23251058201481015,0.0,0.0008365661933889859,1.9564273226759608e-05
10301248,rajput,Sanyuktid,hindu,1.0,0.00010330578512396694,0.19612662046024615,0.0,0.0003339466505657226,1.9686134852206825e-05
10301256,bedouin_arabic,Manchid,sunni,1.0,0.00010330578512396694,0.19974807844472595,0.0,1.836093452894116e-05,1.933825904134252e-05
10301268,frankish,de Rethel,catholic,2.0,0.00020661157024793388,0.21413050929142283,0.0,3.2351942493482684e-06,2.7706010676279578e-05
10301269,saxon,Carew,catholic,1.0,0.00010330578512396694,0.17550173156480206,0.0,3.778078940963705e-08,2.3272740238559546e-05
10301270,bengali,Teliagarhi,buddhist,1.0,0.00010330578512396694,0.1909341304746043,0.0,1.3179028061391496e-05,1.9617943040795446e-05
10301277,kannada,Kambarasid,hindu,2.0,0.00020661157024793388,0.15421602846025734,2.2602044842155606e-08,1.7354804177262767e-07,4.400877486098678e-05
10301288,bedouin_arabic,Aarifid,sunni,7.0,0.0007231404958677686,0.22791414242126581,4.262664934225793e-06,0.0008659773339870963,5.080071195656217e-05
10301290,bedouin_arabic,Burhanaddin,shiite,3.0,0.0003099173553719008,0.23629023351086764,5.602381350621363e-05,0.00027390526155759504,4.631820589826335e-05
10301292,bedouin_arabic,Aghlabid,shiite,1.0,0.00010330578512396694,0.2010843775311818,0.0,4.295689381943787e-05,1.9589631933927812e-05
10301293,bedouin_arabic,Lundid,shiite,1.0,0.00010330578512396694,0.2123690521622529,0.0,1.0292410660797676e-05,2.2228954643760413e-05
10301308,bedouin_arabic,Ibelin,sunni,1.0,0.00010330578512396694,0.21439779740644715,0.0,0.0005506326717898679,1.904678842095988e-05
10301312,pictish,Uedola,catholic,1.0,0.00010330578512396694,0.15774826692888894,0.0,1.2165534656103246e-09,3.046362274860416e-05
10301313,pictish,Uedola,catholic,7.0,0.0007231404958677686,0.2135545683123594,0.00019275237341862615,6.892747770395665e-06,0.00012519205704001303
10301331,kannada,Ramadevid,hindu,3.0,0.0003099173553719008,0.1932045990034683,0.0,9.615968771449166e-05,2.6317301414228035e-05
10301340,lombard,Engelbertingi,catholic,18.0,0.001859504132231405,0.23566167886176134,0.00021545018951534147,7.719742142254135e-05,0.00015092763541432714
10301342,oriya,Dharmarsthid,sunni,2.0,0.00020661157024793388,0.1971280633623011,4.0591538589681023e-07,0.00018561137895625767,2.9020756239122593e-05
10301350,bedouin_arabic,Aarifid,sunni,2.0,0.00020661157024793388,0.2259499983137372,1.2261355025663648e-06,0.0002240394389022944,2.3549852301114214e-05
10301353,bedouin_arabic,Aarifid,sunni,1.0,0.00010330578512396694,0.22806854742805494,0.0,0.0003763162121663082,1.95139224611021e-05
10301356,uyghur,Özmi,manichean,3.0,0.0003099173553719008,0.2216885875352988,9.045527081878491e-06,0.0003201371050911478,3.6846948568043475e-05
10301359,lombard,Maioingi,catholic,12.0,0.0012396694214876032,0.2333551138798337,0.00020368171217446362,9.772249978304169e-05,0.00013293176380286726
10301360,lombard,Petringi,catholic,15.0,0.0015495867768595042,0.2314364234068495,0.0008102335735365331,5.819886159954463e-05,0.0001816368576778577
10301361,lombard,Bavarae,catholic,16.0,0.001652892561983471,0.2375842800697291,4.811169304622618e-05,7.920631736137648e-05,0.0001242132315480999
10301364,german,von Baden,catholic,1.0,0.00010330578512396694,0.0001377410468319559,0.0,8.682074183937107e-121,8.851489789923561e-05
10301367,kannada,Polavirid,hindu,5.0,0.0005165289256198347,0.20973349125772736,0.0,0.0003851674931628076,3.6397932304779544e-05
10301374,bedouin_arabic,Akin,sunni,21.0,0.0021694214876033058,0.2496199293270282,3.0057567559457043e-05,0.0031741053966585593,0.0001262663044128538
10301384,kannada,Irâcacimman,hindu,2.0,0.00020661157024793388,0.18557883039381895,1.3182488334684096e-07,2.4881127774028853e-05,2.7753578768159927e-05
10301392,frankish,de Monreal,catholic,1.0,0.00010330578512396694,0.1929919405900177,0.0,3.0860019015977095e-07,2.2489334900271554e-05
10301404,bedouin_arabic,Yahelid,sunni,1.0,0.00010330578512396694,0.00010330578512396694,0.0,2.5874597382358034e-128,0.00010329511414110113
10301405,bedouin_arabic,Saaman,sunni,1.0,0.00010330578512396694,0.00010330578512396694,0.0,2.5874597382358034e-128,0.00010329511414110113
10301409,frankish,de Crecy,catholic,1.0,0.00010330578512396694,0.18672758114106502,0.0,7.13255719772634e-08,2.192348493253066e-05
10301411,frankish,de Leiningen,catholic,1.0,0.00010330578512396694,0.18580416675181213,0.0,6.23456228235594e-08,2.2038834449791696e-05
10301414,bedouin_arabic,Mirzid,sunni,1.0,0.00010330578512396694,0.22952398650567477,0.0,0.00018116887870533982,1.9358400543312734e-05
10301415,bedouin_arabic,Khalilid,sunni,1.0,0.00010330578512396694,0.2064916221892655,0.0,4.5669995469078296e-05,2.2527093989441816e-05
10301418,bedouin_arabic,Jalilid,sunni,2.0,0.00020661157024793388,0.22129221542885158,0.0,0.00018985336603313783,2.291653733383336e-05
10301428,bedouin_arabic,Kumid,sunni,1.0,0.00010330578512396694,0.205372999931432,0.0,0.00015283116637231642,1.9217155925558858e-05
10301435,bedouin_arabic,Rosettid,sunni,78.0,0.008057851239669421,0.25636435886533504,0.002810655380474274,0.012933846847922599,0.001182371346485242
10301438,lombard,de Padua,catholic,1.0,0.00010330578512396694,0.23088405402145515,0.0,2.61759065928194e-05,2.055785632654927e-05
10301448,bedouin_arabic,Rehayto,sunni,1.0,0.00010330578512396694,0.2160267341869679,0.0,6.844571697647903e-05,1.930126254802509e-05
10301453,saxon,of Portchester,catholic,1.0,0.00010330578512396694,0.19518508168533785,0.0,2.8647749016697053e-07,2.1456409274597146e-05
10301454,mordvin,Posadid,sunni,3.0,0.0003099173553719008,0.21083157236378874,0.00038528073472517393,1.3367080066577936e-06,9.28391069059229e-05
10301458,bedouin_arabic,Sami,shiite,1.0,0.00010330578512396694,0.21005804265936412,0.0,7.239683455258821e-05,1.921220561887119e-05
10301459,tamil,Vikramâtittâid,hindu,1.0,0.00010330578512396694,0.1758647930706721,0.0,1.3874811035541634e-05,1.9142561352680506e-05
10301461,mordvin,Cheravid,sunni,1.0,0.00010330578512396694,0.17195540898149075,0.0,4.434985505726625e-09,4.82656360712025e-05
10301465,lombard,Teduericingi,catholic,4.0,0.00041322314049586776,0.2310425106978363,3.767045083228798e-06,2.7472999999696247e-05,3.851003166216531e-05
